edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
36047052300->36047051100,0.9014997428033226,0.9014997428033226,0.0,0.0,0,0,0,0
36047052300->36047048900,1.8902173540656584,1.8902173540656584,0.0,0.0,0,0,0,0
36047052300->36047050300,0.8593968969543131,0.8593968969543131,0.0,0.0,0,0,0,0
36047052300->36047051300,0.6391421255364329,0.6391421255364329,0.0,0.0,0,0,0,0
36047052300->36047051700,0.8239360687505332,0.8239360687505332,0.0,0.0,0,0,0,0
36047052300->36047048100,1.5721949720589918,1.5721949720589918,0.0,0.0,0,0,0,0
36047052300->36047044900,1.7351590386000888,1.7351590386000888,0.0,0.0,0,0,0,0
36047052300->36047051500,0.8679299329776706,0.8679299329776706,0.0,0.0,0,0,0,0
36047052300->36047056100,1.7016494993598204,1.7016494993598204,0.0,0.0,0,0,0,0
36047052300->36047057900,2.794583911536442,2.794583911536442,0.0,0.0,0,0,0,0
36047052300->36047053700,1.364697538967407,1.364697538967407,0.0,0.0,0,0,0,0
36047052300->36047049900,1.5048937383585788,1.5048937383585788,0.0,0.0,0,0,0,0
36047052300->36047059100,1.7174987858686583,1.7174987858686583,0.0,0.0,0,0,0,0
36047052300->36047058900,2.1914559932268074,2.1914559932268074,0.0,0.0,0,0,0,0
36047052300->36047028501,1.9253996099603385,1.9253996099603385,0.0,0.0,0,0,0,0
36047052300->36047054300,1.8233221653152274,1.8233221653152274,0.0,0.0,0,0,0,0
36047052300->36047053300,0.8943077196798414,0.8943077196798414,0.0,0.0,0,0,0,0
36047052300->36047059300,2.331589974190788,2.331589974190788,0.0,0.0,0,0,0,0
36047052300->36047050900,1.1603105040443578,1.1603105040443578,0.0,0.0,0,0,0,0
36047052300->36047025902,1.9965569935557617,1.9965569935557617,0.0,0.0,0,0,0,0
36047052300->36047025500,1.7099504449572849,1.7099504449572849,0.0,0.0,0,0,0,0
36047052300->36047050100,0.9355381435758476,0.9355381435758476,0.0,0.0,0,0,0,0
36047052300->36047053100,1.2796161820713312,1.2796161820713312,0.0,0.0,0,0,0,0
36047052300->36047053500,0.6620462642178162,0.6620462642178162,0.0,0.0,0,0,0,0
36047055100->36047051900,0.6565334115289946,0.6565334115289946,0.0,0.0,0,0,0,0
36047055100->36047000100,2.936206003250368,2.936206003250368,0.0,0.0,0,0,0,0
36047055100->36047002100,2.2706663628721375,2.2706663628721375,0.0,0.0,0,0,0,0
36047055100->36061004200,2.9749698316941284,2.9749698316941284,0.0,0.0,0,0,0,0
36047055100->36061003400,2.2710723985432546,2.2710723985432546,0.0,0.0,0,0,0,0
36047055100->36061001800,2.460584761916406,2.460584761916406,0.0,0.0,0,0,0,0
36047055100->36047018100,2.999210837592717,2.999210837592717,0.0,0.0,0,0,0,0
36047055100->36047001500,2.7906969871341762,2.7906969871341762,0.0,0.0,0,0,0,0
36047055100->36061003601,2.490943911065319,2.490943911065319,0.0,0.0,0,0,0,0
