edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
39049009323->39049009250,2.19125262572065,2.19125262572065,0.0,0.0,4.3825052514413,4.3825052514413,0.0,0.0
39049009323->39049009230,2.9293978458575167,2.9293978458575167,0.0,0.0,5.8587956917150334,5.8587956917150334,0.0,0.0
39049009323->39049009333,2.345188730228969,2.345188730228969,0.0,0.0,4.690377460457938,4.690377460457938,0.0,0.0
39049009323->39049009325,3.1467091926955675,3.1467091926955675,0.0,0.0,6.293418385391135,6.293418385391135,0.0,0.0
39049009323->39049009311,2.6421474901267152,2.6421474901267152,0.0,0.0,5.2842949802534305,5.2842949802534305,0.0,0.0
39049009323->39049009220,3.0928313632816233,3.0928313632816233,0.0,0.0,6.185662726563247,6.185662726563247,0.0,0.0
39049009323->39049009326,4.61141935775307,4.61141935775307,0.0,0.0,9.22283871550614,9.22283871550614,0.0,0.0
39049009323->39049009337,3.721738996145648,3.721738996145648,0.0,0.0,7.443477992291296,7.443477992291296,0.0,0.0
39049009323->39049009240,3.8753062217041707,3.8753062217041707,0.0,0.0,7.750612443408341,7.750612443408341,0.0,0.0
39049009323->39049009350,4.217076918444493,4.217076918444493,0.0,0.0,8.434153836888987,8.434153836888987,0.0,0.0
39049009323->39049009340,3.055935042687122,3.055935042687122,0.0,0.0,6.111870085374244,6.111870085374244,0.0,0.0
39049000410->39049000220,1.6236352779073635,1.6236352779073635,0.0,0.0,3.247270555814727,3.247270555814727,0.0,0.0
39049000410->39049000500,1.6855838608472231,1.6855838608472231,0.0,0.0,3.3711677216944462,3.3711677216944462,0.0,0.0
39049000410->39049000420,1.7120194391216292,1.7120194391216292,0.0,0.0,3.4240388782432585,3.4240388782432585,0.0,0.0
39049000410->39049000210,2.639723593887697,2.639723593887697,0.0,0.0,5.279447187775394,5.279447187775394,0.0,0.0
39049000410->39049000120,2.8513825236675654,2.8513825236675654,0.0,0.0,5.702765047335131,5.702765047335131,0.0,0.0
39049000410->39049000600,2.6955798058247624,2.6955798058247624,0.0,0.0,5.391159611649525,5.391159611649525,0.0,0.0
39049000410->39049007811,2.70062155960197,2.70062155960197,0.0,0.0,5.40124311920394,5.40124311920394,0.0,0.0
39049000410->39049001000,3.3213074722731952,3.3213074722731952,0.0,0.0,6.6426149445463905,6.6426149445463905,0.0,0.0
39049000410->39049001122,3.2462170121017766,3.2462170121017766,0.0,0.0,6.492434024203553,6.492434024203553,0.0,0.0
39041012400->39049007047,2.714953353506762,2.714953353506762,0.0,0.0,5.429906707013524,5.429906707013524,0.0,0.0
39041012400->39049007048,3.16414606224219,3.16414606224219,0.0,0.0,6.32829212448438,6.32829212448438,0.0,0.0
39041012400->39041011561,3.0712528808375974,3.0712528808375974,0.0,0.0,6.142505761675195,6.142505761675195,0.0,0.0
39041012400->39049007044,3.8634798181711822,3.8634798181711822,0.0,0.0,7.726959636342364,7.726959636342364,0.0,0.0
39041012400->39049006990,4.531624412598113,4.531624412598113,0.0,0.0,9.063248825196226,9.063248825196226,0.0,0.0
39041012400->39049007043,4.384921732891578,4.384921732891578,0.0,0.0,8.769843465783156,8.769843465783156,0.0,0.0
39041012400->39049006942,6.673061804617944,6.673061804617944,0.0,0.0,13.346123609235889,13.346123609235889,0.0,0.0
39041012400->39049007041,5.503811520427742,5.503811520427742,0.0,0.0,11.007623040855483,11.007623040855483,0.0,0.0
39041012400->39049006943,6.99175210214857,6.99175210214857,0.0,0.0,13.98350420429714,13.98350420429714,0.0,0.0
39041012400->39049006944,7.001516472570911,7.001516472570911,0.0,0.0,14.003032945141822,14.003032945141822,0.0,0.0
39049007811->39049006323,1.7247044885186222,1.7247044885186222,0.0,0.0,3.4494089770372445,3.4494089770372445,0.0,0.0
